system:index,date,day,month,solar_radiation,year,.geo
20210207,2021-02-07,7.0,2.0,1.2419328E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,8.0,2.0,1.4868348E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209,2021-02-09,9.0,2.0,1.4666632E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210,2021-02-10,10.0,2.0,1.0343472E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211,2021-02-11,11.0,2.0,1.0062888E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212,2021-02-12,12.0,2.0,1.495172E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213,2021-02-13,13.0,2.0,1.493008E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214,2021-02-14,14.0,2.0,7233288.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215,2021-02-15,15.0,2.0,1.0793348E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216,2021-02-16,16.0,2.0,8973372.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217,2021-02-17,17.0,2.0,1.660112E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218,2021-02-18,18.0,2.0,1.6298232E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219,2021-02-19,19.0,2.0,1.5757364E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220,2021-02-20,20.0,2.0,1.6054152E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221,2021-02-21,21.0,2.0,1.580002E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222,2021-02-22,22.0,2.0,1.5739054E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223,2021-02-23,23.0,2.0,1.709919E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224,2021-02-24,24.0,2.0,1.5749784E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225,2021-02-25,25.0,2.0,7309400.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226,2021-02-26,26.0,2.0,1.7355774E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227,2021-02-27,27.0,2.0,1.7202888E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228,2021-02-28,28.0,2.0,1.4291298E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301,2021-03-01,1.0,3.0,808656.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,2.0,3.0,1.3123486E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,3.0,3.0,1.7179362545898438E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,4.0,3.0,9509291.94140625,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,5.0,3.0,1.83328860859375E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,6.0,3.0,1.4834242375E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,7.0,3.0,1.29910884375E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,8.0,3.0,1.9390901E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,9.0,3.0,1.669194175E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,10.0,3.0,1.97937615625E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,11.0,3.0,1.66825606875E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,12.0,3.0,6855727.375,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,13.0,3.0,1.5480616625E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,14.0,3.0,1.55633930625E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,15.0,3.0,1.38360379375E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,16.0,3.0,2.124633425E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,17.0,3.0,2.10801593125E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,18.0,3.0,1.9379345875E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,19.0,3.0,1.7400932E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,20.0,3.0,3994022.21484375,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,21.0,3.0,1.8148802E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,22.0,3.0,1.9188236E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,23.0,3.0,2.1655122E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,24.0,3.0,2.0236708E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,25.0,3.0,1.9112636E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,26.0,3.0,1.5133938E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,27.0,3.0,4600312.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,28.0,3.0,8248770.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,29.0,3.0,2.0567644E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,30.0,3.0,2.3286896E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,31.0,3.0,2.3018532E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401,2021-04-01,1.0,4.0,2.0188424E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402,2021-04-02,2.0,4.0,1.3413438E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403,2021-04-03,3.0,4.0,1364086.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404,2021-04-04,4.0,4.0,1.5625498E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405,2021-04-05,5.0,4.0,2.3861104E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406,2021-04-06,6.0,4.0,2.1985218E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407,2021-04-07,7.0,4.0,2.367602E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408,2021-04-08,8.0,4.0,2.3793884E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409,2021-04-09,9.0,4.0,2.3587852E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410,2021-04-10,10.0,4.0,2.2597012E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411,2021-04-11,11.0,4.0,2.2209442E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412,2021-04-12,12.0,4.0,5030020.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413,2021-04-13,13.0,4.0,2.2961922E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414,2021-04-14,14.0,4.0,2.5036966E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415,2021-04-15,15.0,4.0,2.2826974E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416,2021-04-16,16.0,4.0,1.5249906E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210417,2021-04-17,17.0,4.0,1.8410248E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210418,2021-04-18,18.0,4.0,2.4409598E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210419,2021-04-19,19.0,4.0,2.5342074E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210420,2021-04-20,20.0,4.0,2.5006962E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210421,2021-04-21,21.0,4.0,2.3959414E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210422,2021-04-22,22.0,4.0,1.5203932E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423,2021-04-23,23.0,4.0,1.2378522E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210424,2021-04-24,24.0,4.0,1.7107596E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210425,2021-04-25,25.0,4.0,2.5272746E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210426,2021-04-26,26.0,4.0,1.758904E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210427,2021-04-27,27.0,4.0,1.3908192E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210428,2021-04-28,28.0,4.0,2.1278568E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210429,2021-04-29,29.0,4.0,2.2394736E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210430,2021-04-30,30.0,4.0,1.397574E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501,2021-05-01,1.0,5.0,1.332888E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210502,2021-05-02,2.0,5.0,2.5540686E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503,2021-05-03,3.0,5.0,2.5354744E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210504,2021-05-04,4.0,5.0,5723546.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210505,2021-05-05,5.0,5.0,2.6735432E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210506,2021-05-06,6.0,5.0,2.3358236E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210507,2021-05-07,7.0,5.0,2.1235976E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508,2021-05-08,8.0,5.0,2.5761606E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210509,2021-05-09,9.0,5.0,2.6041638E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210510,2021-05-10,10.0,5.0,1.2706674E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210511,2021-05-11,11.0,5.0,2.6620948E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210512,2021-05-12,12.0,5.0,2.468796E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210513,2021-05-13,13.0,5.0,2.5915666E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210514,2021-05-14,14.0,5.0,2.2574908E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210515,2021-05-15,15.0,5.0,7743886.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210516,2021-05-16,16.0,5.0,1725472.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210517,2021-05-17,17.0,5.0,5552890.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518,2021-05-18,18.0,5.0,2.5421426E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210519,2021-05-19,19.0,5.0,2.649816E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210520,2021-05-20,20.0,5.0,1.1146202E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210521,2021-05-21,21.0,5.0,7956124.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210522,2021-05-22,22.0,5.0,2.6349752E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210523,2021-05-23,23.0,5.0,1.8694352E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210524,2021-05-24,24.0,5.0,2.5371496E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210525,2021-05-25,25.0,5.0,2.2865316E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210526,2021-05-26,26.0,5.0,2.193244E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210527,2021-05-27,27.0,5.0,1.3304868E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528,2021-05-28,28.0,5.0,1.4080752E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210529,2021-05-29,29.0,5.0,1.6515528E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210530,2021-05-30,30.0,5.0,2.6039176E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531,2021-05-31,31.0,5.0,1.0309952E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210601,2021-06-01,1.0,6.0,1.8152828E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210602,2021-06-02,2.0,6.0,2.6528632E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603,2021-06-03,3.0,6.0,5410920.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,4.0,6.0,2.7155708E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,5.0,6.0,2.5587256E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,6.0,6.0,2.3007996E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,7.0,6.0,2.1298552E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,8.0,6.0,2.1446624E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,9.0,6.0,2.6145236E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,10.0,6.0,1.2474192E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,11.0,6.0,1.591914E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,12.0,6.0,2.4945448E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,13.0,6.0,2.3365576E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,14.0,6.0,1.7559896E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,15.0,6.0,7915704.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,16.0,6.0,2.1599904E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,17.0,6.0,7291164.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,18.0,6.0,9764048.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,19.0,6.0,2.7175796E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,20.0,6.0,2.5415276E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,21.0,6.0,2.5347848E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,22.0,6.0,2.3110744E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,23.0,6.0,2.27181E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,24.0,6.0,2.2372868E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,25.0,6.0,2.2675516E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,26.0,6.0,1.4709648E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,27.0,6.0,2.1681964E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,28.0,6.0,2.1040644E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,29.0,6.0,1.8278856E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,30.0,6.0,2.0449712E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,1.0,7.0,2.2862476E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,2.0,7.0,1.9557048E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,3.0,7.0,8337180.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,4.0,7.0,9325708.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,5.0,7.0,1.1654572E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,6.0,7.0,2.058895E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,7.0,7.0,6443790.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,8.0,7.0,1.8489328E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,9.0,7.0,1.865008E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,10.0,7.0,1.457108E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,11.0,7.0,9084404.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712,2021-07-12,12.0,7.0,1.7262114E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,13.0,7.0,2.1378772E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,14.0,7.0,2.0443702E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,15.0,7.0,2.0224452E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,16.0,7.0,2.3433444E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,17.0,7.0,2.079001E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,18.0,7.0,2.3400564E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,19.0,7.0,1.9002946E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,20.0,7.0,2.0937058E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,21.0,7.0,2.3513298E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,22.0,7.0,2.5848446E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,23.0,7.0,2.5716852E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,24.0,7.0,2.5147372E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,25.0,7.0,2.5238976E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,26.0,7.0,2.4343116E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,27.0,7.0,2.2670086E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,28.0,7.0,2.1266264E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,29.0,7.0,2.0288366E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,30.0,7.0,2.080825E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,31.0,7.0,2.1444248E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,1.0,8.0,1.0755222E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,2.0,8.0,1.542232E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,3.0,8.0,1.2828332E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,4.0,8.0,1.8682066E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,5.0,8.0,2.1212546E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,6.0,8.0,1.8936118E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,7.0,8.0,1.9371708E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,8.0,8.0,1.630555E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,9.0,8.0,2.187702E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,10.0,8.0,2.0933582E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,11.0,8.0,2.0604788E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,12.0,8.0,1.6388282E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,13.0,8.0,1.4948976E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,14.0,8.0,1.4740464E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,15.0,8.0,2.2153162E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,16.0,8.0,2.092926E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,17.0,8.0,2.1011948E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,18.0,8.0,2.1455014E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,19.0,8.0,2.0219158E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,20.0,8.0,1.5924732E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,21.0,8.0,3138636.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,22.0,8.0,1.4413732E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,23.0,8.0,6472968.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,24.0,8.0,5483158.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,25.0,8.0,1.27116E7,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,26.0,8.0,9410212.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
