system:index,date,day,month,solar_radiation,year,.geo
20150126,2015-01-26,26.0,1.0,4911440.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,2015-01-27,27.0,1.0,1.3126092E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,2015-01-28,28.0,1.0,1.2986836E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,2015-01-29,29.0,1.0,6209584.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,2015-01-30,30.0,1.0,1.258404E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,2015-01-31,31.0,1.0,1.3675484E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,2015-02-01,1.0,2.0,1.354036E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,2015-02-02,2.0,2.0,1.1499096E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,2015-02-03,3.0,2.0,1.1204004E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,2015-02-04,4.0,2.0,1.2489364E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,5.0,2.0,1.2608052E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,6.0,2.0,1.4039486E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,7.0,2.0,8504110.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,8.0,2.0,1.525174E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,9.0,2.0,1.3282684E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,10.0,2.0,1.3060448E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,11.0,2.0,1.3914404E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,12.0,2.0,1.5331196E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,13.0,2.0,1.5368676E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,14.0,2.0,1.2501452E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,15.0,2.0,9293976.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,16.0,2.0,1657168.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,17.0,2.0,7334252.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,18.0,2.0,1.1396856E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,19.0,2.0,1.5009124E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,20.0,2.0,1.3767676E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,21.0,2.0,3056090.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,22.0,2.0,1.0498638E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,23.0,2.0,1.685485E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,24.0,2.0,1.5763402E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,25.0,2.0,1.384597E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,26.0,2.0,1.5357356E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,27.0,2.0,1.7969446E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,28.0,2.0,9484066.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,1.0,3.0,1.1470316E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,2.0,3.0,1.8059394E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,3.0,3.0,6164236.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,4.0,3.0,1.871702653515625E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,5.0,3.0,1.70765227734375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,6.0,3.0,1.87670715E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,7.0,3.0,1.94400599375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,8.0,3.0,1.81854829375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,9.0,3.0,1.94029278125E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,10.0,3.0,2.0506930375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,11.0,3.0,1.8190321375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,12.0,3.0,1.9958205E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,13.0,3.0,2.0497927E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,14.0,3.0,2.05470025E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,15.0,3.0,1.94709614375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,16.0,3.0,1.9730295375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,17.0,3.0,1.0226517375E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,18.0,3.0,4818904.0625,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,19.0,3.0,2.05840655E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,20.0,3.0,2.05709193125E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,21.0,3.0,2.1456125E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,22.0,3.0,2.227607E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,23.0,3.0,2.2291956E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,24.0,3.0,2.2777228E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,25.0,3.0,2.1739978E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,26.0,3.0,2.2359622E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,27.0,3.0,2.1433096E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,28.0,3.0,2.1044354E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,29.0,3.0,1.706978E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,30.0,3.0,2.1994638E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,31.0,3.0,3420126.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,1.0,4.0,1.5670608E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,2.0,4.0,1.3771662E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,3.0,4.0,1.0707776E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,4.0,4.0,1.7018884E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,5.0,4.0,3149314.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,2015-04-06,6.0,4.0,1.298782E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,7.0,4.0,8784348.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,8.0,4.0,1.522883E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,9.0,4.0,2.2741338E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,10.0,4.0,2.443649E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,11.0,4.0,2.4296198E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,12.0,4.0,1.5851402E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,13.0,4.0,1.103969E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,14.0,4.0,5890050.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,15.0,4.0,2.3339636E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,16.0,4.0,1.0436576E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,17.0,4.0,2.522409E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,18.0,4.0,2.403205E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,19.0,4.0,2547292.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,20.0,4.0,1.015903E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,21.0,4.0,2.6066754E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,22.0,4.0,2.4126022E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,23.0,4.0,2.5556222E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,24.0,4.0,2.6121416E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,25.0,4.0,2.6149788E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,26.0,4.0,2.5671562E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,27.0,4.0,2.5916214E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,28.0,4.0,2.088083E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,29.0,4.0,8427672.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,30.0,4.0,2.0377986E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,1.0,5.0,2.4992098E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,2.0,5.0,1.7876514E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,3.0,5.0,3994426.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,4.0,5.0,2.7407312E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,5.0,5.0,2.7180676E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,6.0,5.0,1.8563428E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,7.0,5.0,2.343396E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,8.0,5.0,1.8483928E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,9.0,5.0,2.3326696E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,10.0,5.0,2.64313E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,11.0,5.0,1.6376888E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,12.0,5.0,2.361218E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,13.0,5.0,2.680636E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,14.0,5.0,2.349355E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,15.0,5.0,1.5632232E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,16.0,5.0,2.7914872E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,17.0,5.0,2.3247908E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,18.0,5.0,2.3781516E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,19.0,5.0,1.5665124E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150520,2015-05-20,20.0,5.0,2.5860564E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150521,2015-05-21,21.0,5.0,2.7372788E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150522,2015-05-22,22.0,5.0,2.7807528E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150523,2015-05-23,23.0,5.0,2.6825448E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150524,2015-05-24,24.0,5.0,2.8504428E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150525,2015-05-25,25.0,5.0,2.8054788E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150526,2015-05-26,26.0,5.0,2.8378592E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150527,2015-05-27,27.0,5.0,2.869996E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150528,2015-05-28,28.0,5.0,2.7677696E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150529,2015-05-29,29.0,5.0,2.1612148E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150530,2015-05-30,30.0,5.0,1.0457788E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150531,2015-05-31,31.0,5.0,2.5584094E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150601,2015-06-01,1.0,6.0,2.3631754E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150602,2015-06-02,2.0,6.0,2.7363952E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150603,2015-06-03,3.0,6.0,2.8828404E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150604,2015-06-04,4.0,6.0,2.5395028E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150605,2015-06-05,5.0,6.0,1.4655268E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150606,2015-06-06,6.0,6.0,2.7054616E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150607,2015-06-07,7.0,6.0,2.696234E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150608,2015-06-08,8.0,6.0,2.03345E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150609,2015-06-09,9.0,6.0,2.3024376E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150610,2015-06-10,10.0,6.0,2.783716E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150611,2015-06-11,11.0,6.0,1.750864E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150612,2015-06-12,12.0,6.0,2.4975556E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150613,2015-06-13,13.0,6.0,2.142452E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150614,2015-06-14,14.0,6.0,1.7799056E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150615,2015-06-15,15.0,6.0,2.1075804E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150616,2015-06-16,16.0,6.0,2.3385424E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150617,2015-06-17,17.0,6.0,1.8019076E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150618,2015-06-18,18.0,6.0,2.158428E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150619,2015-06-19,19.0,6.0,2.2936916E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150620,2015-06-20,20.0,6.0,1.25156E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150621,2015-06-21,21.0,6.0,2.1799964E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150622,2015-06-22,22.0,6.0,2.2979336E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150623,2015-06-23,23.0,6.0,2.4251128E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150624,2015-06-24,24.0,6.0,2.0521428E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150625,2015-06-25,25.0,6.0,1.5491616E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150626,2015-06-26,26.0,6.0,5212520.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150627,2015-06-27,27.0,6.0,2.4207612E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150628,2015-06-28,28.0,6.0,2.488342E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150629,2015-06-29,29.0,6.0,2.2788084E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150630,2015-06-30,30.0,6.0,1.9327484E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150701,2015-07-01,1.0,7.0,2.4257868E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150702,2015-07-02,2.0,7.0,2.509636E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150703,2015-07-03,3.0,7.0,2.361224E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150704,2015-07-04,4.0,7.0,2.3691408E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150705,2015-07-05,5.0,7.0,2.2353636E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150706,2015-07-06,6.0,7.0,2.3126664E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150707,2015-07-07,7.0,7.0,1.2092096E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150708,2015-07-08,8.0,7.0,1.0510032E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150709,2015-07-09,9.0,7.0,1.212934E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150710,2015-07-10,10.0,7.0,2.056298E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150711,2015-07-11,11.0,7.0,2.04742E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150712,2015-07-12,12.0,7.0,2357262.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150713,2015-07-13,13.0,7.0,5069032.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150714,2015-07-14,14.0,7.0,2.357239E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150715,2015-07-15,15.0,7.0,2.2356216E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150716,2015-07-16,16.0,7.0,2.4339376E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150717,2015-07-17,17.0,7.0,2.4417586E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150718,2015-07-18,18.0,7.0,1.2431952E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150719,2015-07-19,19.0,7.0,1.6808802E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150720,2015-07-20,20.0,7.0,1.8938954E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150721,2015-07-21,21.0,7.0,1.611123E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150722,2015-07-22,22.0,7.0,1.3598148E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150723,2015-07-23,23.0,7.0,1.1370542E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150724,2015-07-24,24.0,7.0,7550122.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150725,2015-07-25,25.0,7.0,5607752.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150726,2015-07-26,26.0,7.0,1.5939052E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150727,2015-07-27,27.0,7.0,1.044505E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150728,2015-07-28,28.0,7.0,2.0268512E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150729,2015-07-29,29.0,7.0,8487000.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150730,2015-07-30,30.0,7.0,2.0019312E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150731,2015-07-31,31.0,7.0,1.8371562E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150801,2015-08-01,1.0,8.0,1.7440186E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150802,2015-08-02,2.0,8.0,1.4740574E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150803,2015-08-03,3.0,8.0,1.6817026E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150804,2015-08-04,4.0,8.0,1.9766006E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150805,2015-08-05,5.0,8.0,1.8994716E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150806,2015-08-06,6.0,8.0,2.1321808E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150807,2015-08-07,7.0,8.0,2.2932508E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150808,2015-08-08,8.0,8.0,1.7692174E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150809,2015-08-09,9.0,8.0,1.5630216E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150810,2015-08-10,10.0,8.0,2.141647E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150811,2015-08-11,11.0,8.0,1.6810996E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150812,2015-08-12,12.0,8.0,2.2702212E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150813,2015-08-13,13.0,8.0,2.1652382E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150814,2015-08-14,14.0,8.0,1.8328436E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150815,2015-08-15,15.0,8.0,1.9241854E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150816,2015-08-16,16.0,8.0,1.1665998E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150817,2015-08-17,17.0,8.0,2.2375148E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150818,2015-08-18,18.0,8.0,2.1162748E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150819,2015-08-19,19.0,8.0,1.5163766E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150820,2015-08-20,20.0,8.0,1.5684374E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150821,2015-08-21,21.0,8.0,1.5850618E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150822,2015-08-22,22.0,8.0,1.892628E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150823,2015-08-23,23.0,8.0,2.0515892E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150824,2015-08-24,24.0,8.0,1.6033076E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150825,2015-08-25,25.0,8.0,6084498.0,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150826,2015-08-26,26.0,8.0,1.4896604E7,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
