system:index,date,day,month,solar_radiation,year,.geo
20190203,2019-02-03,3.0,2.0,1298374.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204,2019-02-04,4.0,2.0,1.3910036E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205,2019-02-05,5.0,2.0,1.3643044E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206,2019-02-06,6.0,2.0,1.2892092E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207,2019-02-07,7.0,2.0,1.4562882E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208,2019-02-08,8.0,2.0,1.39038E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209,2019-02-09,9.0,2.0,1.5134256E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210,2019-02-10,10.0,2.0,1.0887304E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211,2019-02-11,11.0,2.0,1.5196844E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212,2019-02-12,12.0,2.0,1.3949852E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213,2019-02-13,13.0,2.0,1.545058E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214,2019-02-14,14.0,2.0,1.4366588E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215,2019-02-15,15.0,2.0,9769036.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216,2019-02-16,16.0,2.0,1.5973214E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217,2019-02-17,17.0,2.0,1.6389384E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218,2019-02-18,18.0,2.0,1.122696E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219,2019-02-19,19.0,2.0,7025246.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220,2019-02-20,20.0,2.0,1.2365604E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221,2019-02-21,21.0,2.0,1.650519E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222,2019-02-22,22.0,2.0,1.5955746E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223,2019-02-23,23.0,2.0,1.552261E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224,2019-02-24,24.0,2.0,1.7111392E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225,2019-02-25,25.0,2.0,1.5605818E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226,2019-02-26,26.0,2.0,1.7578092E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227,2019-02-27,27.0,2.0,1.5001532E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228,2019-02-28,28.0,2.0,1.7124038E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301,2019-03-01,1.0,3.0,1.8041796E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302,2019-03-02,2.0,3.0,1.7878964E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303,2019-03-03,3.0,3.0,1.5904258E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304,2019-03-04,4.0,3.0,1.6723176757080078E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305,2019-03-05,5.0,3.0,1.631841146484375E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306,2019-03-06,6.0,3.0,1.53682635625E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307,2019-03-07,7.0,3.0,1.71834375E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308,2019-03-08,8.0,3.0,1.95519139375E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309,2019-03-09,9.0,3.0,1.57751275E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310,2019-03-10,10.0,3.0,1.0423724375E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311,2019-03-11,11.0,3.0,1.4784214E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312,2019-03-12,12.0,3.0,1.30621215625E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313,2019-03-13,13.0,3.0,2.0428335125E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314,2019-03-14,14.0,3.0,1.7652389625E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315,2019-03-15,15.0,3.0,1.48642653125E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316,2019-03-16,16.0,3.0,1.789315425E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317,2019-03-17,17.0,3.0,2.05464329375E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318,2019-03-18,18.0,3.0,1.71893175E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319,2019-03-19,19.0,3.0,2.028963225E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320,2019-03-20,20.0,3.0,7393352.9375,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321,2019-03-21,21.0,3.0,1.54227841875E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322,2019-03-22,22.0,3.0,2.2196358E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323,2019-03-23,23.0,3.0,1.7482726E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324,2019-03-24,24.0,3.0,2.227463E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325,2019-03-25,25.0,3.0,1.7961574E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326,2019-03-26,26.0,3.0,2.0991964E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327,2019-03-27,27.0,3.0,1.8370806E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328,2019-03-28,28.0,3.0,2.0228386E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329,2019-03-29,29.0,3.0,2.2476276E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330,2019-03-30,30.0,3.0,1.2105082E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331,2019-03-31,31.0,3.0,1.9194918E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401,2019-04-01,1.0,4.0,2.100638E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402,2019-04-02,2.0,4.0,2.2598544E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,2019-04-03,3.0,4.0,2.3926458E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,2019-04-04,4.0,4.0,2.3233706E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,2019-04-05,5.0,4.0,2.232399E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,2019-04-06,6.0,4.0,1.4016024E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,2019-04-07,7.0,4.0,2.3020902E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,2019-04-08,8.0,4.0,2.373512E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,2019-04-09,9.0,4.0,7222982.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,2019-04-10,10.0,4.0,6318208.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,2019-04-11,11.0,4.0,1.9756634E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,2019-04-12,12.0,4.0,2.3732542E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,2019-04-13,13.0,4.0,2.346004E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,2019-04-14,14.0,4.0,1.4912594E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,2019-04-15,15.0,4.0,2.5243878E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,2019-04-16,16.0,4.0,2.2796918E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,2019-04-17,17.0,4.0,2.5110876E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,2019-04-18,18.0,4.0,1.3281798E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,2019-04-19,19.0,4.0,1.478537E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,2019-04-20,20.0,4.0,1.467462E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,2019-04-21,21.0,4.0,1.4401624E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,2019-04-22,22.0,4.0,2.4036682E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,2019-04-23,23.0,4.0,1.5256908E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,2019-04-24,24.0,4.0,1.1942796E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,2019-04-25,25.0,4.0,5506838.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,2019-04-26,26.0,4.0,4936544.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,2019-04-27,27.0,4.0,2.304426E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,2019-04-28,28.0,4.0,2.1529648E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,2019-04-29,29.0,4.0,1.2637378E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,2019-04-30,30.0,4.0,2.3063128E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,2019-05-01,1.0,5.0,2.5643862E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,2019-05-02,2.0,5.0,2.704165E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,2019-05-03,3.0,5.0,2.6793988E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,2019-05-04,4.0,5.0,2.1507128E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,2019-05-05,5.0,5.0,2.6610364E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,2019-05-06,6.0,5.0,2.814934E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,2019-05-07,7.0,5.0,2.7468476E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,2019-05-08,8.0,5.0,2.3848504E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,2019-05-09,9.0,5.0,2.6652764E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,2019-05-10,10.0,5.0,2.6982566E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,2019-05-11,11.0,5.0,2.6562984E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,2019-05-12,12.0,5.0,2.421944E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,2019-05-13,13.0,5.0,1.5791232E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,2019-05-14,14.0,5.0,2.6533098E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,2019-05-15,15.0,5.0,2.2260158E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,2019-05-16,16.0,5.0,2.6546292E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,2019-05-17,17.0,5.0,1.9343756E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,2019-05-18,18.0,5.0,2.1784936E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,2019-05-19,19.0,5.0,4692524.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,2019-05-20,20.0,5.0,2.6632868E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,2019-05-21,21.0,5.0,2.751038E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,2019-05-22,22.0,5.0,2.7843044E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,2019-05-23,23.0,5.0,2.7957476E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,2019-05-24,24.0,5.0,2.7140974E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,2019-05-25,25.0,5.0,2.1717484E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,2019-05-26,26.0,5.0,2.5377124E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,2019-05-27,27.0,5.0,5597956.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,2019-05-28,28.0,5.0,2.8060612E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,2019-05-29,29.0,5.0,2.8080252E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,2019-05-30,30.0,5.0,1.9369716E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,2019-05-31,31.0,5.0,2.6224524E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,2019-06-01,1.0,6.0,2.2185416E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,2019-06-02,2.0,6.0,2.7976816E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190603,2019-06-03,3.0,6.0,2.7940028E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190604,2019-06-04,4.0,6.0,2.6152928E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605,2019-06-05,5.0,6.0,2.4224288E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606,2019-06-06,6.0,6.0,8260276.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190607,2019-06-07,7.0,6.0,9647860.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608,2019-06-08,8.0,6.0,2.1627096E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190609,2019-06-09,9.0,6.0,1.987022E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190610,2019-06-10,10.0,6.0,1.7103408E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190611,2019-06-11,11.0,6.0,2.6456644E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190612,2019-06-12,12.0,6.0,2.6251528E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613,2019-06-13,13.0,6.0,2.677696E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190614,2019-06-14,14.0,6.0,2.1413964E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615,2019-06-15,15.0,6.0,2.3433648E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190616,2019-06-16,16.0,6.0,2.2385364E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190617,2019-06-17,17.0,6.0,2.56632E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190618,2019-06-18,18.0,6.0,2.0557904E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190619,2019-06-19,19.0,6.0,1.6200196E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190620,2019-06-20,20.0,6.0,1.8428332E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621,2019-06-21,21.0,6.0,1.9105308E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190622,2019-06-22,22.0,6.0,2.4744224E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623,2019-06-23,23.0,6.0,2.4805912E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190624,2019-06-24,24.0,6.0,2.5155952E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625,2019-06-25,25.0,6.0,2.7561088E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190626,2019-06-26,26.0,6.0,1.169628E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190627,2019-06-27,27.0,6.0,1.7292724E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190628,2019-06-28,28.0,6.0,1.773478E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190629,2019-06-29,29.0,6.0,1.4130904E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630,2019-06-30,30.0,6.0,2.2743416E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190701,2019-07-01,1.0,7.0,2.2567744E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190702,2019-07-02,2.0,7.0,2.0719912E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703,2019-07-03,3.0,7.0,2.0942468E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190704,2019-07-04,4.0,7.0,2.7355604E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705,2019-07-05,5.0,7.0,2.5382252E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706,2019-07-06,6.0,7.0,2.4662248E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707,2019-07-07,7.0,7.0,2.2062664E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190708,2019-07-08,8.0,7.0,2.0212344E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190709,2019-07-09,9.0,7.0,1.9203138E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710,2019-07-10,10.0,7.0,1.2221826E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711,2019-07-11,11.0,7.0,1.0681688E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190712,2019-07-12,12.0,7.0,1.893981E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713,2019-07-13,13.0,7.0,1.7963072E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190714,2019-07-14,14.0,7.0,2.3188168E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715,2019-07-15,15.0,7.0,1.5235406E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190716,2019-07-16,16.0,7.0,1.6146126E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190717,2019-07-17,17.0,7.0,1.751538E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190718,2019-07-18,18.0,7.0,2.2567728E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190719,2019-07-19,19.0,7.0,2.253597E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720,2019-07-20,20.0,7.0,1.1800284E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190721,2019-07-21,21.0,7.0,9267572.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190722,2019-07-22,22.0,7.0,1.8689252E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723,2019-07-23,23.0,7.0,1.407679E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190724,2019-07-24,24.0,7.0,9005276.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725,2019-07-25,25.0,7.0,3224718.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190726,2019-07-26,26.0,7.0,3422760.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190727,2019-07-27,27.0,7.0,9675512.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728,2019-07-28,28.0,7.0,3953246.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190729,2019-07-29,29.0,7.0,1.5888856E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730,2019-07-30,30.0,7.0,1.3716108E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731,2019-07-31,31.0,7.0,6090180.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190801,2019-08-01,1.0,8.0,1.4926854E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190802,2019-08-02,2.0,8.0,2.0720416E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190803,2019-08-03,3.0,8.0,2.3139802E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804,2019-08-04,4.0,8.0,2.1357594E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190805,2019-08-05,5.0,8.0,2.2944646E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190806,2019-08-06,6.0,8.0,2.1654438E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190807,2019-08-07,7.0,8.0,1.1738974E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190808,2019-08-08,8.0,8.0,1.8159898E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809,2019-08-09,9.0,8.0,2.1090354E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810,2019-08-10,10.0,8.0,2.224592E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190811,2019-08-11,11.0,8.0,1.7861908E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190812,2019-08-12,12.0,8.0,9925242.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190813,2019-08-13,13.0,8.0,2.043494E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190814,2019-08-14,14.0,8.0,1.8438494E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190815,2019-08-15,15.0,8.0,4903014.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190816,2019-08-16,16.0,8.0,1.7749718E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817,2019-08-17,17.0,8.0,1.9382068E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818,2019-08-18,18.0,8.0,1.8204614E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819,2019-08-19,19.0,8.0,2.184636E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820,2019-08-20,20.0,8.0,2.1687406E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821,2019-08-21,21.0,8.0,1.4325276E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822,2019-08-22,22.0,8.0,2.2856636E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823,2019-08-23,23.0,8.0,2.1854716E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824,2019-08-24,24.0,8.0,1.2484276E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825,2019-08-25,25.0,8.0,1.9782016E7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
