system:index,date,day,month,solar_radiation,year,.geo
20170122,2017-01-22,22.0,1.0,1.2597152E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170123,2017-01-23,23.0,1.0,1.2715588E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170124,2017-01-24,24.0,1.0,1.2808956E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170125,2017-01-25,25.0,1.0,1.2871016E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170126,2017-01-26,26.0,1.0,1.039978E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170127,2017-01-27,27.0,1.0,1.3174824E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170128,2017-01-28,28.0,1.0,1.1671976E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170129,2017-01-29,29.0,1.0,2814008.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170130,2017-01-30,30.0,1.0,1.387946E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131,2017-01-31,31.0,1.0,1.1255938E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170201,2017-02-01,1.0,2.0,1.4029636E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202,2017-02-02,2.0,2.0,1.372326E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170203,2017-02-03,3.0,2.0,1.2270264E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170204,2017-02-04,4.0,2.0,8616192.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205,2017-02-05,5.0,2.0,5773476.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170206,2017-02-06,6.0,2.0,1.4355964E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170207,2017-02-07,7.0,2.0,1.250896E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170208,2017-02-08,8.0,2.0,1.0061504E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170209,2017-02-09,9.0,2.0,1.4567768E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210,2017-02-10,10.0,2.0,1.514038E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170211,2017-02-11,11.0,2.0,1.5082548E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212,2017-02-12,12.0,2.0,1.530642E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170213,2017-02-13,13.0,2.0,1.4049884E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170214,2017-02-14,14.0,2.0,1.572823E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215,2017-02-15,15.0,2.0,1.517927E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170216,2017-02-16,16.0,2.0,1.4992616E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170217,2017-02-17,17.0,2.0,1.5904944E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170218,2017-02-18,18.0,2.0,1.6351092E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170219,2017-02-19,19.0,2.0,9075862.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170220,2017-02-20,20.0,2.0,1.6914434E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170221,2017-02-21,21.0,2.0,1.677487E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170222,2017-02-22,22.0,2.0,2344622.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170223,2017-02-23,23.0,2.0,1.7214578E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170224,2017-02-24,24.0,2.0,1.6738112E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170225,2017-02-25,25.0,2.0,1.711454E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170226,2017-02-26,26.0,2.0,1.72991E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170227,2017-02-27,27.0,2.0,1.7882182E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170228,2017-02-28,28.0,2.0,1.7628436E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170301,2017-03-01,1.0,3.0,1.0716836E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170302,2017-03-02,2.0,3.0,1.695041E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170303,2017-03-03,3.0,3.0,1.8069768282958984E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304,2017-03-04,4.0,3.0,1.77925771640625E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170305,2017-03-05,5.0,3.0,1.6334790921875E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170306,2017-03-06,6.0,3.0,1.96060784375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307,2017-03-07,7.0,3.0,1.9696361125E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170308,2017-03-08,8.0,3.0,1.566590725E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170309,2017-03-09,9.0,3.0,1.89430494375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170310,2017-03-10,10.0,3.0,1.99445674375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170311,2017-03-11,11.0,3.0,1.97256915E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170312,2017-03-12,12.0,3.0,1.699178425E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170313,2017-03-13,13.0,3.0,2.0346492E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170314,2017-03-14,14.0,3.0,2.05255584375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170315,2017-03-15,15.0,3.0,2.08261935625E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170316,2017-03-16,16.0,3.0,2.07532834375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170317,2017-03-17,17.0,3.0,2.10078358125E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170318,2017-03-18,18.0,3.0,1.91660316875E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170319,2017-03-19,19.0,3.0,2.12244580625E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170320,2017-03-20,20.0,3.0,1.31450394375E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170321,2017-03-21,21.0,3.0,1.8224758E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322,2017-03-22,22.0,3.0,2.0820952E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170323,2017-03-23,23.0,3.0,1.796878E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324,2017-03-24,24.0,3.0,1.691164E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170325,2017-03-25,25.0,3.0,1.4324424E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170326,2017-03-26,26.0,3.0,1.7525028E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327,2017-03-27,27.0,3.0,1.662299E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170328,2017-03-28,28.0,3.0,1.8908988E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170329,2017-03-29,29.0,3.0,2.1648764E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170330,2017-03-30,30.0,3.0,2.0898258E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170331,2017-03-31,31.0,3.0,1.3373782E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170401,2017-04-01,1.0,4.0,1.965608E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170402,2017-04-02,2.0,4.0,2.2123238E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170403,2017-04-03,3.0,4.0,2.368164E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170404,2017-04-04,4.0,4.0,2.1805764E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170405,2017-04-05,5.0,4.0,4395942.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170406,2017-04-06,6.0,4.0,9183542.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170407,2017-04-07,7.0,4.0,2.1886466E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170408,2017-04-08,8.0,4.0,1.7401644E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170409,2017-04-09,9.0,4.0,1.6974682E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170410,2017-04-10,10.0,4.0,2.321524E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170411,2017-04-11,11.0,4.0,2.2242638E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170412,2017-04-12,12.0,4.0,2.5288584E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413,2017-04-13,13.0,4.0,2.3876778E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170414,2017-04-14,14.0,4.0,1.6327148E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170415,2017-04-15,15.0,4.0,2.3453342E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416,2017-04-16,16.0,4.0,2.0758296E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170417,2017-04-17,17.0,4.0,6649598.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170418,2017-04-18,18.0,4.0,1.1938384E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170419,2017-04-19,19.0,4.0,2.4826386E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170420,2017-04-20,20.0,4.0,1.317306E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170421,2017-04-21,21.0,4.0,2.2617926E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170422,2017-04-22,22.0,4.0,2.3534326E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170423,2017-04-23,23.0,4.0,2.6274556E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170424,2017-04-24,24.0,4.0,2.4959526E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170425,2017-04-25,25.0,4.0,2.2057382E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170426,2017-04-26,26.0,4.0,2.6389004E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170427,2017-04-27,27.0,4.0,2.3905178E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170428,2017-04-28,28.0,4.0,2.5664822E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170429,2017-04-29,29.0,4.0,2.6488138E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170430,2017-04-30,30.0,4.0,2.5797568E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170501,2017-05-01,1.0,5.0,2.6646574E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170502,2017-05-02,2.0,5.0,2.4592372E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170503,2017-05-03,3.0,5.0,2.651173E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170504,2017-05-04,4.0,5.0,2.079196E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170505,2017-05-05,5.0,5.0,2.5239688E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170506,2017-05-06,6.0,5.0,2.7335492E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170507,2017-05-07,7.0,5.0,2.7386852E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170508,2017-05-08,8.0,5.0,1.9661484E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170509,2017-05-09,9.0,5.0,1.4027012E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170510,2017-05-10,10.0,5.0,1.7115316E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170511,2017-05-11,11.0,5.0,2.1893128E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170512,2017-05-12,12.0,5.0,1.025604E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170513,2017-05-13,13.0,5.0,1.7635524E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170514,2017-05-14,14.0,5.0,2.7450432E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170515,2017-05-15,15.0,5.0,1.5322088E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170516,2017-05-16,16.0,5.0,2.171566E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170517,2017-05-17,17.0,5.0,2.467728E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170518,2017-05-18,18.0,5.0,2.6727352E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170519,2017-05-19,19.0,5.0,2.7522696E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170520,2017-05-20,20.0,5.0,2.4990492E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170521,2017-05-21,21.0,5.0,2.7572984E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170522,2017-05-22,22.0,5.0,2.66276E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170523,2017-05-23,23.0,5.0,1.429056E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170524,2017-05-24,24.0,5.0,2.5419972E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170525,2017-05-25,25.0,5.0,2.7464844E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170526,2017-05-26,26.0,5.0,2.6360832E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170527,2017-05-27,27.0,5.0,2.811982E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170528,2017-05-28,28.0,5.0,2.6740584E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170529,2017-05-29,29.0,5.0,2.6710228E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530,2017-05-30,30.0,5.0,2.1304304E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531,2017-05-31,31.0,5.0,2.1430446E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601,2017-06-01,1.0,6.0,2.3293038E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602,2017-06-02,2.0,6.0,2.8457632E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603,2017-06-03,3.0,6.0,2.852822E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604,2017-06-04,4.0,6.0,2.7111548E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605,2017-06-05,5.0,6.0,2.7567232E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170606,2017-06-06,6.0,6.0,5479984.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170607,2017-06-07,7.0,6.0,7084496.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170608,2017-06-08,8.0,6.0,2.6500776E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170609,2017-06-09,9.0,6.0,2.2838168E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170610,2017-06-10,10.0,6.0,2.6408696E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170611,2017-06-11,11.0,6.0,2.8399748E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170612,2017-06-12,12.0,6.0,2.5458836E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170613,2017-06-13,13.0,6.0,2.4312052E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170614,2017-06-14,14.0,6.0,2.6744456E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170615,2017-06-15,15.0,6.0,2.7797024E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170616,2017-06-16,16.0,6.0,2.7477392E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170617,2017-06-17,17.0,6.0,2.7909132E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170618,2017-06-18,18.0,6.0,2.813698E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170619,2017-06-19,19.0,6.0,2.4430776E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170620,2017-06-20,20.0,6.0,2.467002E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170621,2017-06-21,21.0,6.0,2.3944512E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170622,2017-06-22,22.0,6.0,2.3211848E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170623,2017-06-23,23.0,6.0,2.673484E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170624,2017-06-24,24.0,6.0,1.9324164E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170625,2017-06-25,25.0,6.0,1.9872148E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170626,2017-06-26,26.0,6.0,2.0318148E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170627,2017-06-27,27.0,6.0,2.0022944E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170628,2017-06-28,28.0,6.0,2.1655588E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170629,2017-06-29,29.0,6.0,2.376936E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170630,2017-06-30,30.0,6.0,2.2427984E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170701,2017-07-01,1.0,7.0,1.5711216E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170702,2017-07-02,2.0,7.0,3350840.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170703,2017-07-03,3.0,7.0,7586960.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170704,2017-07-04,4.0,7.0,1.8933304E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170705,2017-07-05,5.0,7.0,2.1390132E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170706,2017-07-06,6.0,7.0,2.367772E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170707,2017-07-07,7.0,7.0,5494596.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170708,2017-07-08,8.0,7.0,6935892.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170709,2017-07-09,9.0,7.0,1.5202296E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170710,2017-07-10,10.0,7.0,4967242.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170711,2017-07-11,11.0,7.0,2.1629416E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170712,2017-07-12,12.0,7.0,2.1653258E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170713,2017-07-13,13.0,7.0,2.3095062E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170714,2017-07-14,14.0,7.0,2.0032616E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170715,2017-07-15,15.0,7.0,8640822.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170716,2017-07-16,16.0,7.0,4581302.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170717,2017-07-17,17.0,7.0,1.0770944E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170718,2017-07-18,18.0,7.0,1.538463E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170719,2017-07-19,19.0,7.0,2.0599594E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170720,2017-07-20,20.0,7.0,2.0269274E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170721,2017-07-21,21.0,7.0,1.6396044E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170722,2017-07-22,22.0,7.0,7838110.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170723,2017-07-23,23.0,7.0,1.116403E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170724,2017-07-24,24.0,7.0,1.0389146E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170725,2017-07-25,25.0,7.0,2.2233634E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170726,2017-07-26,26.0,7.0,2.4830474E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170727,2017-07-27,27.0,7.0,1.4635432E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170728,2017-07-28,28.0,7.0,5080444.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170729,2017-07-29,29.0,7.0,1.158097E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170730,2017-07-30,30.0,7.0,1.7960442E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170731,2017-07-31,31.0,7.0,5423512.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170801,2017-08-01,1.0,8.0,1.5476682E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170802,2017-08-02,2.0,8.0,2.0530234E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170803,2017-08-03,3.0,8.0,2.4225828E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170804,2017-08-04,4.0,8.0,2.1690508E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170805,2017-08-05,5.0,8.0,1.9262984E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170806,2017-08-06,6.0,8.0,1.5305584E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170807,2017-08-07,7.0,8.0,1.986388E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170808,2017-08-08,8.0,8.0,1.7570744E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809,2017-08-09,9.0,8.0,1.9892506E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170810,2017-08-10,10.0,8.0,1.0757102E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170811,2017-08-11,11.0,8.0,1.7557052E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170812,2017-08-12,12.0,8.0,1.9853138E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170813,2017-08-13,13.0,8.0,1.2493536E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170814,2017-08-14,14.0,8.0,9114086.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170815,2017-08-15,15.0,8.0,3494924.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170816,2017-08-16,16.0,8.0,7787590.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170817,2017-08-17,17.0,8.0,1.13438E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170818,2017-08-18,18.0,8.0,1.2009628E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170819,2017-08-19,19.0,8.0,1.3936638E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170820,2017-08-20,20.0,8.0,3097020.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170821,2017-08-21,21.0,8.0,6110148.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170822,2017-08-22,22.0,8.0,1.8134802E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170823,2017-08-23,23.0,8.0,4721316.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170824,2017-08-24,24.0,8.0,5281472.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170825,2017-08-25,25.0,8.0,2.302664E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170826,2017-08-26,26.0,8.0,2.3824336E7,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
