system:index,date,day,month,solar_radiation,year,.geo
20180217,2018-02-17,17.0,2.0,1.630447E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180218,2018-02-18,18.0,2.0,1.3052252E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180219,2018-02-19,19.0,2.0,1.1430174E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180220,2018-02-20,20.0,2.0,1.4899414E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180221,2018-02-21,21.0,2.0,1.5271042E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180222,2018-02-22,22.0,2.0,1.5030078E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180223,2018-02-23,23.0,2.0,1.5759318E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180224,2018-02-24,24.0,2.0,1.553273E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180225,2018-02-25,25.0,2.0,1.750557E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180226,2018-02-26,26.0,2.0,1.7544078E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180227,2018-02-27,27.0,2.0,1.011944E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180228,2018-02-28,28.0,2.0,3683674.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180301,2018-03-01,1.0,3.0,1.732931E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180302,2018-03-02,2.0,3.0,1.85205E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180303,2018-03-03,3.0,3.0,1.77602E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180304,2018-03-04,4.0,3.0,4174971.71875,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180305,2018-03-05,5.0,3.0,1.498448210546875E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180306,2018-03-06,6.0,3.0,1.8696825E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180307,2018-03-07,7.0,3.0,1.17359660625E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180308,2018-03-08,8.0,3.0,9912018.5,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180309,2018-03-09,9.0,3.0,1.2993865625E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180310,2018-03-10,10.0,3.0,1.85869489375E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180311,2018-03-11,11.0,3.0,1.81515064375E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180312,2018-03-12,12.0,3.0,1.81314131875E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180313,2018-03-13,13.0,3.0,1.70745866875E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180314,2018-03-14,14.0,3.0,1.622880525E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180315,2018-03-15,15.0,3.0,2598965.375,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180316,2018-03-16,16.0,3.0,2.019555875E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180317,2018-03-17,17.0,3.0,1.83241825E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180318,2018-03-18,18.0,3.0,7987319.5,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
