system:index,date,id,mean,.geo
20160501T21_0,2016-05-01,Point1,2.2290416E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160501T22_0,2016-05-01,Point1,2.25321E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160501T23_0,2016-05-01,Point1,2.3207836E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T00_0,2016-05-02,Point1,2.466642E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T01_0,2016-05-02,Point1,2178146.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T02_0,2016-05-02,Point1,4519019.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T03_0,2016-05-02,Point1,6543649.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T04_0,2016-05-02,Point1,8820591.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T05_0,2016-05-02,Point1,1.1117172E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T06_0,2016-05-02,Point1,1.3117908E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T07_0,2016-05-02,Point1,1.4812666E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T08_0,2016-05-02,Point1,1.5913674E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T09_0,2016-05-02,Point1,1.6276636E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T10_0,2016-05-02,Point1,1.6351372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T11_0,2016-05-02,Point1,1.6356026E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T12_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T13_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T14_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T15_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T16_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T17_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T18_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T19_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T20_0,2016-05-02,Point1,1.6356028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T21_0,2016-05-02,Point1,1.6357192E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T22_0,2016-05-02,Point1,1.6374104E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160502T23_0,2016-05-02,Point1,1.6401456E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T00_0,2016-05-03,Point1,1.649544E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T01_0,2016-05-03,Point1,128967.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T02_0,2016-05-03,Point1,276475.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T03_0,2016-05-03,Point1,463765.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T04_0,2016-05-03,Point1,973367.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T05_0,2016-05-03,Point1,1545243.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T06_0,2016-05-03,Point1,1939130.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T07_0,2016-05-03,Point1,2437766.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T08_0,2016-05-03,Point1,3102800.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T09_0,2016-05-03,Point1,3491628.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T10_0,2016-05-03,Point1,3632436.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T11_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T12_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T13_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T14_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T15_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T16_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T17_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T18_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T19_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T20_0,2016-05-03,Point1,3637548.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T21_0,2016-05-03,Point1,3651912.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T22_0,2016-05-03,Point1,3969664.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160503T23_0,2016-05-03,Point1,4859964.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T00_0,2016-05-04,Point1,6517724.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T01_0,2016-05-04,Point1,2317982.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T02_0,2016-05-04,Point1,5223075.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T03_0,2016-05-04,Point1,8481083.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T04_0,2016-05-04,Point1,1.1828333E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T05_0,2016-05-04,Point1,1.5040154E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T06_0,2016-05-04,Point1,1.7901626E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T07_0,2016-05-04,Point1,2.0183366E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T08_0,2016-05-04,Point1,2.1878914E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T09_0,2016-05-04,Point1,2.2855168E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T10_0,2016-05-04,Point1,2.3205302E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T11_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T12_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T13_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T14_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T15_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T16_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T17_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T18_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T19_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T20_0,2016-05-04,Point1,2.3220756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T21_0,2016-05-04,Point1,2.3241436E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T22_0,2016-05-04,Point1,2.3621712E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160504T23_0,2016-05-04,Point1,2.4664548E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T00_0,2016-05-05,Point1,2.6422436E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T01_0,2016-05-05,Point1,2348930.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T02_0,2016-05-05,Point1,5072503.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T03_0,2016-05-05,Point1,8141270.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T04_0,2016-05-05,Point1,1.1406318E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T05_0,2016-05-05,Point1,1.4583394E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T06_0,2016-05-05,Point1,1.7363094E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T07_0,2016-05-05,Point1,1.9776222E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T08_0,2016-05-05,Point1,2.1217566E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T09_0,2016-05-05,Point1,2.1967542E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T10_0,2016-05-05,Point1,2.215086E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T11_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T12_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T13_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T14_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T15_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T16_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T17_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T18_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T19_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T20_0,2016-05-05,Point1,2.2159718E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T21_0,2016-05-05,Point1,2.2172028E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T22_0,2016-05-05,Point1,2.2303082E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160505T23_0,2016-05-05,Point1,2.243752E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T00_0,2016-05-06,Point1,2.276988E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T01_0,2016-05-06,Point1,235731.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T02_0,2016-05-06,Point1,643677.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T03_0,2016-05-06,Point1,953169.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T04_0,2016-05-06,Point1,1519992.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T05_0,2016-05-06,Point1,2036629.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T06_0,2016-05-06,Point1,2591848.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T07_0,2016-05-06,Point1,3071618.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T08_0,2016-05-06,Point1,3567384.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T09_0,2016-05-06,Point1,3892094.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T10_0,2016-05-06,Point1,4075660.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T11_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T12_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T13_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T14_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T15_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T16_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T17_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T18_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T19_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T20_0,2016-05-06,Point1,4089218.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T21_0,2016-05-06,Point1,4114286.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T22_0,2016-05-06,Point1,4509740.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160506T23_0,2016-05-06,Point1,5574706.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T00_0,2016-05-07,Point1,7361086.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T01_0,2016-05-07,Point1,2443638.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T02_0,2016-05-07,Point1,5406959.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T03_0,2016-05-07,Point1,8697360.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T04_0,2016-05-07,Point1,1.2093885E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T05_0,2016-05-07,Point1,1.5217855E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T06_0,2016-05-07,Point1,1.8134226E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T07_0,2016-05-07,Point1,2.0500304E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T08_0,2016-05-07,Point1,2.2187548E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T09_0,2016-05-07,Point1,2.318236E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T10_0,2016-05-07,Point1,2.3541308E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T11_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T12_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T13_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T14_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T15_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T16_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T17_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T18_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T19_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T20_0,2016-05-07,Point1,2.3561372E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T21_0,2016-05-07,Point1,2.3588792E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T22_0,2016-05-07,Point1,2.3972608E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160507T23_0,2016-05-07,Point1,2.4998188E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T00_0,2016-05-08,Point1,2.660186E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T01_0,2016-05-08,Point1,2377381.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T02_0,2016-05-08,Point1,5190618.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T03_0,2016-05-08,Point1,8302331.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T04_0,2016-05-08,Point1,1.1436587E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T05_0,2016-05-08,Point1,1.437321E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T06_0,2016-05-08,Point1,1.6886086E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T07_0,2016-05-08,Point1,1.8998396E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T08_0,2016-05-08,Point1,2.0524032E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T09_0,2016-05-08,Point1,2.1234006E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T10_0,2016-05-08,Point1,2.153965E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T11_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T12_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T13_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T14_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T15_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T16_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T17_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T18_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T19_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T20_0,2016-05-08,Point1,2.1555992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T21_0,2016-05-08,Point1,2.1566588E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T22_0,2016-05-08,Point1,2.1722724E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160508T23_0,2016-05-08,Point1,2.2203292E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T00_0,2016-05-09,Point1,2.320074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T01_0,2016-05-09,Point1,1890199.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T02_0,2016-05-09,Point1,4613087.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T03_0,2016-05-09,Point1,7675541.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T04_0,2016-05-09,Point1,1.0815292E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T05_0,2016-05-09,Point1,1.3407901E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T06_0,2016-05-09,Point1,1.4977228E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T07_0,2016-05-09,Point1,1.6755674E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T08_0,2016-05-09,Point1,1.7977952E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T09_0,2016-05-09,Point1,1.870118E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T10_0,2016-05-09,Point1,1.8945786E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T11_0,2016-05-09,Point1,1.8958686E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T12_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T13_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T14_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T15_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T16_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T17_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T18_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T19_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T20_0,2016-05-09,Point1,1.8958688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T21_0,2016-05-09,Point1,1.8962144E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T22_0,2016-05-09,Point1,1.8996272E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160509T23_0,2016-05-09,Point1,1.9102048E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T00_0,2016-05-10,Point1,1.9240324E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T01_0,2016-05-10,Point1,206304.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T02_0,2016-05-10,Point1,462056.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T03_0,2016-05-10,Point1,618308.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T04_0,2016-05-10,Point1,1075142.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T05_0,2016-05-10,Point1,1323321.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T06_0,2016-05-10,Point1,2101114.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T07_0,2016-05-10,Point1,2920438.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T08_0,2016-05-10,Point1,3449464.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T09_0,2016-05-10,Point1,3937570.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T10_0,2016-05-10,Point1,4165198.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20160510T11_0,2016-05-10,Point1,4183366.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
