system:index,date,id,mean,.geo
20220502T18_0,2022-05-02,Point1,2.222253E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220502T19_0,2022-05-02,Point1,2.222253E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220502T20_0,2022-05-02,Point1,2.222253E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220502T21_0,2022-05-02,Point1,2.2238852E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220502T22_0,2022-05-02,Point1,2.2594992E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220502T23_0,2022-05-02,Point1,2.362316E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T00_0,2022-05-03,Point1,2.5381326E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T01_0,2022-05-03,Point1,2415427.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T02_0,2022-05-03,Point1,5343256.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T03_0,2022-05-03,Point1,8593801.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T04_0,2022-05-03,Point1,1.1944636E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T05_0,2022-05-03,Point1,1.5173444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T06_0,2022-05-03,Point1,1.8066442E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T07_0,2022-05-03,Point1,2.043453E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T08_0,2022-05-03,Point1,2.2146186E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T09_0,2022-05-03,Point1,2.3140412E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T10_0,2022-05-03,Point1,2.3482092E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T11_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T12_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T13_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T14_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T15_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T16_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T17_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T18_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T19_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T20_0,2022-05-03,Point1,2.3495518E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T21_0,2022-05-03,Point1,2.3513212E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T22_0,2022-05-03,Point1,2.3876788E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220503T23_0,2022-05-03,Point1,2.4897844E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T00_0,2022-05-04,Point1,2.663262E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T01_0,2022-05-04,Point1,2381989.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T02_0,2022-05-04,Point1,5269400.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T03_0,2022-05-04,Point1,8477641.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T04_0,2022-05-04,Point1,1.1789243E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T05_0,2022-05-04,Point1,1.4979481E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T06_0,2022-05-04,Point1,1.783573E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T07_0,2022-05-04,Point1,2.017702E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T08_0,2022-05-04,Point1,2.1868706E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T09_0,2022-05-04,Point1,2.2851332E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T10_0,2022-05-04,Point1,2.3191828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T11_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T12_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T13_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T14_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T15_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T16_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T17_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T18_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T19_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T20_0,2022-05-04,Point1,2.320638E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T21_0,2022-05-04,Point1,2.3226212E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T22_0,2022-05-04,Point1,2.3601898E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220504T23_0,2022-05-04,Point1,2.4643314E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T00_0,2022-05-05,Point1,2.6409356E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T01_0,2022-05-05,Point1,2424051.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T02_0,2022-05-05,Point1,5367872.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T03_0,2022-05-05,Point1,8641243.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T04_0,2022-05-05,Point1,1.2024154E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T05_0,2022-05-05,Point1,1.5288514E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T06_0,2022-05-05,Point1,1.8217258E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T07_0,2022-05-05,Point1,2.0632622E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T08_0,2022-05-05,Point1,2.2385898E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T09_0,2022-05-05,Point1,2.3410326E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T10_0,2022-05-05,Point1,2.3770786E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T11_0,2022-05-05,Point1,2.378725E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T12_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T13_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T14_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T15_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T16_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T17_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T18_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T19_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T20_0,2022-05-05,Point1,2.3787252E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T21_0,2022-05-05,Point1,2.3808716E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T22_0,2022-05-05,Point1,2.4181756E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220505T23_0,2022-05-05,Point1,2.5193896E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T00_0,2022-05-06,Point1,2.6902628E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T01_0,2022-05-06,Point1,2346121.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T02_0,2022-05-06,Point1,5102781.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T03_0,2022-05-06,Point1,8182662.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T04_0,2022-05-06,Point1,1.1208309E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T05_0,2022-05-06,Point1,1.4277529E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T06_0,2022-05-06,Point1,1.689808E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T07_0,2022-05-06,Point1,1.922351E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T08_0,2022-05-06,Point1,2.0884002E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T09_0,2022-05-06,Point1,2.1842322E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T10_0,2022-05-06,Point1,2.2135682E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T11_0,2022-05-06,Point1,2.2151826E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T12_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T13_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T14_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T15_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T16_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T17_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T18_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T19_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T20_0,2022-05-06,Point1,2.2151828E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T21_0,2022-05-06,Point1,2.215906E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T22_0,2022-05-06,Point1,2.2230956E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220506T23_0,2022-05-06,Point1,2.2385712E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T00_0,2022-05-07,Point1,2.2700716E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T01_0,2022-05-07,Point1,1190529.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T02_0,2022-05-07,Point1,3356704.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T03_0,2022-05-07,Point1,6139468.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T04_0,2022-05-07,Point1,9519028.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T05_0,2022-05-07,Point1,1.2844595E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T06_0,2022-05-07,Point1,1.583244E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T07_0,2022-05-07,Point1,1.8205172E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T08_0,2022-05-07,Point1,1.9779784E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T09_0,2022-05-07,Point1,2.0737528E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T10_0,2022-05-07,Point1,2.1051312E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T11_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T12_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T13_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T14_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T15_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T16_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T17_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T18_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T19_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T20_0,2022-05-07,Point1,2.1068268E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T21_0,2022-05-07,Point1,2.107883E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T22_0,2022-05-07,Point1,2.1204884E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220507T23_0,2022-05-07,Point1,2.1560876E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T00_0,2022-05-08,Point1,2.2315456E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T01_0,2022-05-08,Point1,997664.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T02_0,2022-05-08,Point1,2039961.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T03_0,2022-05-08,Point1,3135409.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T04_0,2022-05-08,Point1,4214517.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T05_0,2022-05-08,Point1,5338724.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T06_0,2022-05-08,Point1,6408226.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T07_0,2022-05-08,Point1,7221452.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T08_0,2022-05-08,Point1,7663506.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T09_0,2022-05-08,Point1,7937776.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T10_0,2022-05-08,Point1,8035700.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T11_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T12_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T13_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T14_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T15_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T16_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T17_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T18_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T19_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T20_0,2022-05-08,Point1,8039394.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T21_0,2022-05-08,Point1,8064776.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T22_0,2022-05-08,Point1,8446260.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220508T23_0,2022-05-08,Point1,9446528.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T00_0,2022-05-09,Point1,1.1200026E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T01_0,2022-05-09,Point1,2412172.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T02_0,2022-05-09,Point1,5343099.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T03_0,2022-05-09,Point1,8609311.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T04_0,2022-05-09,Point1,1.1987967E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T05_0,2022-05-09,Point1,1.5242757E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T06_0,2022-05-09,Point1,1.815899E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T07_0,2022-05-09,Point1,2.0579124E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T08_0,2022-05-09,Point1,2.2337498E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T09_0,2022-05-09,Point1,2.3372836E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T10_0,2022-05-09,Point1,2.3752648E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T11_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T12_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T13_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T14_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T15_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T16_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T17_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T18_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T19_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T20_0,2022-05-09,Point1,2.377536E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T21_0,2022-05-09,Point1,2.3794954E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T22_0,2022-05-09,Point1,2.4039428E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220509T23_0,2022-05-09,Point1,2.4724206E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T00_0,2022-05-10,Point1,2.5965466E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T01_0,2022-05-10,Point1,1837249.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T02_0,2022-05-10,Point1,4039390.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T03_0,2022-05-10,Point1,6516791.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T04_0,2022-05-10,Point1,9448923.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T05_0,2022-05-10,Point1,1.257912E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T06_0,2022-05-10,Point1,1.5406174E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T07_0,2022-05-10,Point1,1.790196E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T08_0,2022-05-10,Point1,1.9531692E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T09_0,2022-05-10,Point1,2.0574214E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20220510T10_0,2022-05-10,Point1,2.0958406E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
