system:index,date,id,mean,.geo
20170503T17_0,2017-05-03,Point1,2.3587066E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T18_0,2017-05-03,Point1,2.3587066E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T19_0,2017-05-03,Point1,2.3587066E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T20_0,2017-05-03,Point1,2.3587066E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T21_0,2017-05-03,Point1,2.3605362E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T22_0,2017-05-03,Point1,2.3932636E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170503T23_0,2017-05-03,Point1,2.477745E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T00_0,2017-05-04,Point1,2.6351292E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T01_0,2017-05-04,Point1,2167701.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T02_0,2017-05-04,Point1,4653167.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T03_0,2017-05-04,Point1,7314154.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T04_0,2017-05-04,Point1,1.0200489E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T05_0,2017-05-04,Point1,1.274714E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T06_0,2017-05-04,Point1,1.49972E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T07_0,2017-05-04,Point1,1.6771302E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T08_0,2017-05-04,Point1,1.7680086E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T09_0,2017-05-04,Point1,1.801993E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T10_0,2017-05-04,Point1,1.8142326E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T11_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T12_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T13_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T14_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T15_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T16_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T17_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T18_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T19_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T20_0,2017-05-04,Point1,1.815074E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T21_0,2017-05-04,Point1,1.8163738E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T22_0,2017-05-04,Point1,1.8446794E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170504T23_0,2017-05-04,Point1,1.9218118E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T00_0,2017-05-05,Point1,2.0761686E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T01_0,2017-05-05,Point1,2319943.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T02_0,2017-05-05,Point1,5174894.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T03_0,2017-05-05,Point1,8375266.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T04_0,2017-05-05,Point1,1.1438883E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T05_0,2017-05-05,Point1,1.4436929E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T06_0,2017-05-05,Point1,1.6934804E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T07_0,2017-05-05,Point1,1.9274584E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T08_0,2017-05-05,Point1,2.0927632E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T09_0,2017-05-05,Point1,2.1878126E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T10_0,2017-05-05,Point1,2.2156674E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T11_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T12_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T13_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T14_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T15_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T16_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T17_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T18_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T19_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T20_0,2017-05-05,Point1,2.2167432E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T21_0,2017-05-05,Point1,2.2190874E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T22_0,2017-05-05,Point1,2.2598356E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170505T23_0,2017-05-05,Point1,2.369612E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T00_0,2017-05-06,Point1,2.551521E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T01_0,2017-05-06,Point1,2497557.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T02_0,2017-05-06,Point1,5514331.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T03_0,2017-05-06,Point1,8857221.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T04_0,2017-05-06,Point1,1.2310865E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T05_0,2017-05-06,Point1,1.5627108E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T06_0,2017-05-06,Point1,1.8548588E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T07_0,2017-05-06,Point1,2.093758E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T08_0,2017-05-06,Point1,2.2660256E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T09_0,2017-05-06,Point1,2.367667E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T10_0,2017-05-06,Point1,2.4042698E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T11_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T12_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T13_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T14_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T15_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T16_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T17_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T18_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T19_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T20_0,2017-05-06,Point1,2.4060942E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T21_0,2017-05-06,Point1,2.4085344E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T22_0,2017-05-06,Point1,2.4466408E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170506T23_0,2017-05-06,Point1,2.5516402E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T00_0,2017-05-07,Point1,2.7269174E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T01_0,2017-05-07,Point1,2437630.75,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T02_0,2017-05-07,Point1,5400304.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T03_0,2017-05-07,Point1,8707411.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T04_0,2017-05-07,Point1,1.2143171E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T05_0,2017-05-07,Point1,1.547261E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T06_0,2017-05-07,Point1,1.846539E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T07_0,2017-05-07,Point1,2.0917466E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T08_0,2017-05-07,Point1,2.2705392E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T09_0,2017-05-07,Point1,2.3763184E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T10_0,2017-05-07,Point1,2.4147308E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T11_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T12_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T13_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T14_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T15_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T16_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T17_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T18_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T19_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T20_0,2017-05-07,Point1,2.4167688E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T21_0,2017-05-07,Point1,2.419424E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T22_0,2017-05-07,Point1,2.459318E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170507T23_0,2017-05-07,Point1,2.563408E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T00_0,2017-05-08,Point1,2.7343068E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T01_0,2017-05-08,Point1,2316517.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T02_0,2017-05-08,Point1,4888855.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T03_0,2017-05-08,Point1,7592007.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T04_0,2017-05-08,Point1,9903820.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T05_0,2017-05-08,Point1,1.2315816E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T06_0,2017-05-08,Point1,1.4244822E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T07_0,2017-05-08,Point1,1.5637102E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T08_0,2017-05-08,Point1,1.6661892E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T09_0,2017-05-08,Point1,1.721508E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T10_0,2017-05-08,Point1,1.73782E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T11_0,2017-05-08,Point1,1.7389274E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T12_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T13_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T14_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T15_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T16_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T17_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T18_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T19_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T20_0,2017-05-08,Point1,1.7389276E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T21_0,2017-05-08,Point1,1.7406112E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T22_0,2017-05-08,Point1,1.7587704E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170508T23_0,2017-05-08,Point1,1.7952496E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T00_0,2017-05-09,Point1,1.8719724E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T01_0,2017-05-09,Point1,1414967.25,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T02_0,2017-05-09,Point1,3337119.5,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T03_0,2017-05-09,Point1,5498286.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T04_0,2017-05-09,Point1,7977650.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T05_0,2017-05-09,Point1,1.0178474E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T06_0,2017-05-09,Point1,1.1835366E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T07_0,2017-05-09,Point1,1.2296062E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T08_0,2017-05-09,Point1,1.2801882E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T09_0,2017-05-09,Point1,1.3011708E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T10_0,2017-05-09,Point1,1.3075242E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T11_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T12_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T13_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T14_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T15_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T16_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T17_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T18_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T19_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T20_0,2017-05-09,Point1,1.3079444E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T21_0,2017-05-09,Point1,1.308288E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T22_0,2017-05-09,Point1,1.3113824E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170509T23_0,2017-05-09,Point1,1.3259784E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T00_0,2017-05-10,Point1,1.3772912E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T01_0,2017-05-10,Point1,1448779.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T02_0,2017-05-10,Point1,3924708.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T03_0,2017-05-10,Point1,6322269.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T04_0,2017-05-10,Point1,8812553.0,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T05_0,2017-05-10,Point1,1.083668E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T06_0,2017-05-10,Point1,1.2491484E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T07_0,2017-05-10,Point1,1.3883582E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T08_0,2017-05-10,Point1,1.478168E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
20170510T09_0,2017-05-10,Point1,1.5541826E7,"{""type"":""Point"",""coordinates"":[127.00981,37.63801000000001]}"
